date,district,latitude,longitude,temperature_c,precipitation_mm,relative_humidity_pct,solar_radiation_kwh_m2
2025-02-16,Kolhapur,19.1878,73.7122,26.7,6.27,48.75,3.89
2025-10-15,Satara,19.4402,76.3409,21.48,24.66,41.3,7.73
2025-09-23,Jalgaon,17.3654,76.2148,21.16,2.32,59.79,4.36
2025-01-16,Ahmednagar,17.8304,73.1645,29.26,8.0,68.03,5.68
2025-07-18,Ahmednagar,19.2883,74.1858,31.95,6.98,26.0,3.57
2025-10-09,Ahmednagar,19.1983,74.418,26.26,0.57,86.37,8.35
2025-03-27,Aurangabad,18.7785,73.8366,17.13,2.16,39.52,5.3
2025-09-07,Ahmednagar,18.0769,75.2011,28.77,0.92,54.39,4.17
2025-09-27,Jalgaon,20.6082,75.2413,37.34,5.69,83.26,6.53
2025-12-01,Solapur,18.029,75.9768,25.78,35.49,64.26,8.28
2025-04-27,Kolhapur,18.5503,75.593,26.11,3.04,81.73,4.59
2025-01-07,Jalgaon,19.5515,74.899,22.64,4.11,89.97,4.14
2025-05-17,Kolhapur,18.9436,75.2876,29.41,1.37,35.73,8.64
2025-06-25,Jalgaon,18.061,73.959,23.65,5.18,78.24,5.02
2025-11-24,Ahmednagar,18.4604,75.0757,32.11,35.23,85.86,4.85
2025-11-11,Solapur,20.0752,74.7123,23.71,10.56,55.24,1.98
2025-08-03,Dhule,17.7516,73.4667,28.71,4.9,56.67,5.15
2025-03-23,Satara,17.1401,73.8489,26.77,29.52,27.57,3.17
2025-08-11,Sangli,17.9092,74.0209,34.78,19.71,76.06,4.36
2025-04-13,Solapur,20.3229,76.2351,29.05,1.74,20.0,2.18
2025-09-30,Dhule,16.9005,73.8064,33.94,3.65,79.44,7.05
2025-01-14,Nashik,20.9626,74.0124,27.54,9.52,36.48,3.0
2025-06-08,Jalgaon,18.9345,74.2927,26.15,11.86,87.03,2.29
2025-06-01,Nashik,20.9318,75.3231,26.81,5.38,69.13,3.84
2025-04-18,Dhule,20.7255,73.4138,23.14,14.08,80.16,7.07
2025-07-07,Solapur,18.5377,76.3388,29.66,9.56,47.37,4.53
2025-10-28,Jalgaon,17.3932,76.0295,23.55,21.75,38.0,4.73
2025-04-08,Sangli,17.242,75.0203,27.56,10.41,30.25,5.92
2025-05-11,Ahmednagar,17.58,75.3591,31.28,5.37,81.64,4.97
2025-10-20,Jalgaon,19.6956,73.0583,34.92,6.92,73.93,7.06
2025-06-20,Jalgaon,17.7283,74.1863,27.81,6.44,74.57,4.84
2025-07-02,Solapur,18.0364,75.7848,31.31,4.85,67.25,4.87
2025-12-30,Solapur,18.5195,73.2712,30.71,6.8,71.79,8.6
2025-02-08,Dhule,20.6095,73.9881,25.09,2.98,,5.28
2025-01-15,Pune,17.3523,75.0485,37.54,0.48,68.67,5.55
2025-01-04,Jalgaon,16.5226,73.8974,24.12,2.53,46.58,4.88
2025-12-15,Satara,16.7704,76.2689,27.45,10.61,55.83,1.56
2025-07-29,Jalgaon,20.5714,73.4587,34.27,8.45,98.0,6.51
2025-06-10,Dhule,19.4138,75.7909,34.15,4.99,62.7,7.69
2025-01-16,Kolhapur,17.7287,74.7778,27.07,1.29,26.51,7.08
2025-04-18,Nashik,17.2974,75.6262,31.95,0.28,54.65,4.36
2025-11-07,Ahmednagar,17.8242,74.0875,25.88,8.98,42.96,4.94
2025-08-15,Pune,17.0166,74.8007,24.56,9.82,64.87,5.72
2025-06-19,Sangli,20.7369,75.9989,20.94,6.72,45.99,5.67
2025-02-03,Sangli,20.0289,74.6341,30.62,13.35,58.19,6.22
2025-09-08,Sangli,18.5808,74.259,31.15,4.85,48.68,5.5
2025-09-04,Solapur,20.3923,74.8765,24.16,8.27,65.55,4.66
2025-09-26,Sangli,17.6226,75.5108,28.34,1.02,50.71,5.41
2025-05-21,Ahmednagar,19.727,74.5525,40.25,11.62,68.42,6.7
2025-04-13,Pune,18.6977,75.9965,26.25,19.46,76.61,8.12
2025-12-15,Ahmednagar,19.819,74.2487,28.61,2.15,95.24,3.47
2025-09-28,Kolhapur,18.8636,75.6511,35.1,6.78,63.96,6.29
2025-04-17,Solapur,16.6469,74.0328,26.23,1.98,95.3,1.52
2025-03-13,Nashik,20.4085,74.046,30.96,9.61,45.01,4.85
2025-07-08,Sangli,16.7911,73.3747,29.06,18.69,58.3,5.54
2025-01-21,Jalgaon,20.8012,74.5402,30.13,3.61,59.93,4.08
2025-04-13,Dhule,16.6131,75.554,28.9,7.74,43.23,2.52
2025-05-02,Jalgaon,19.625,76.2908,24.26,9.55,20.0,5.14
2025-08-03,Aurangabad,16.8699,75.1133,24.76,4.34,77.65,7.5
2025-11-27,Jalgaon,20.598,76.021,22.73,2.53,45.26,4.98
2025-03-29,Kolhapur,18.5899,75.8787,18.8,1.05,54.79,6.04
2025-04-10,Solapur,17.1189,73.6067,33.22,6.11,90.52,6.89
2025-12-26,Sangli,18.0337,74.7004,27.05,14.72,72.3,8.91
2025-06-01,Nashik,17.2417,73.4092,32.97,14.71,93.32,3.62
2025-05-11,Nashik,17.2676,75.3875,34.83,2.31,64.17,3.78
2025-05-30,Ahmednagar,20.7665,76.3246,27.27,2.77,72.0,4.76
2025-11-05,Dhule,18.5036,73.4798,20.43,14.59,57.67,6.12
2025-09-15,Pune,20.0496,75.5686,26.02,22.7,46.72,1.72
2025-12-10,Solapur,19.3782,75.2128,23.64,5.27,71.93,6.18
