arrival_date,state,district,market,commodity,variety,min_price_per_quintal,max_price_per_quintal,modal_price_per_quintal
2025-05-05,Maharashtra,Sangli,Lasalgaon,Onion,Red,1503.16,2011.04,1841.78
2025-10-27,Maharashtra,Sangli,Solapur,Onion,White,1067.02,1848.96,1619.31
2025-07-26,Maharashtra,Satara,Jalgaon,Tomato,Local,3372.2,3812.3,3479.62
2025-04-24,Maharashtra,Aurangabad,Solapur,Tomato,Hybrid,714.27,1430.32,836.9
2025-12-27,Maharashtra,Kolhapur,Lasalgaon,Soybean,Yellow,1711.63,2114.4,1965.01
2025-12-17,Maharashtra,Solapur,Lasalgaon,Soybean,Yellow,100.0,1029.32,300.0
2025-04-11,Maharashtra,Solapur,Lasalgaon,Onion,Red,1289.68,1642.16,1491.12
2025-02-01,Maharashtra,Jalgaon,Nashik,Maize,Yellow,1012.83,1937.8,1711.05
2025-05-11,Maharashtra,Solapur,Lasalgaon,Maize,White,1016.33,2005.11,1599.74
2025-01-17,Maharashtra,Dhule,Sangli,Onion,Red,1610.22,2530.07,1983.9
2025-09-05,Maharashtra,Aurangabad,Kolhapur,Chickpea,Desi,100.0,1105.2,300.0
2025-03-05,Maharashtra,Nashik,Jalgaon,Sugarcane,Local,880.83,2163.1,1292.12
2025-03-19,Maharashtra,Solapur,Pune,Onion,White,3674.24,4921.55,
2025-07-19,Maharashtra,Pune,Solapur,Sugarcane,Local,2409.35,3043.45,2857.81
2025-02-10,Maharashtra,Aurangabad,Kolhapur,Wheat,Sharbati,1395.93,2490.15,1885.16
2025-09-15,Maharashtra,Sangli,Ahmednagar,Sugarcane,Local,1577.09,2166.92,1713.55
2025-06-30,Maharashtra,Pune,Kolhapur,Maize,Yellow,2948.35,3618.88,3418.25
2025-10-17,Maharashtra,Kolhapur,Sangli,Cotton,Medium Staple,2072.89,3147.15,2603.06
2025-05-05,Maharashtra,Aurangabad,Ahmednagar,Cotton,Medium Staple,867.06,1538.82,1153.5
2025-12-10,Maharashtra,Kolhapur,Solapur,Onion,White,1172.57,2236.35,1859.72
2025-04-22,Maharashtra,Jalgaon,Jalgaon,Soybean,Yellow,829.18,1191.4,1015.85
2025-08-23,Maharashtra,Solapur,Nashik,Wheat,Lokwan,1022.65,2552.0,1668.91
2025-07-21,Maharashtra,Sangli,Nashik,Sugarcane,Local,2816.23,4002.87,3322.1
2025-02-09,Maharashtra,Ahmednagar,Lasalgaon,Rice,Basmati,2703.14,3526.0,3201.73
2025-07-18,Maharashtra,Kolhapur,Solapur,Cotton,Long Staple,3109.36,4568.96,3734.98
2025-11-07,Maharashtra,Sangli,Kolhapur,Sugarcane,Local,2071.57,3529.08,2670.61
2025-05-06,Maharashtra,Jalgaon,Nashik,Sugarcane,Local,381.78,1437.34,689.04
2025-03-15,Maharashtra,Kolhapur,Nashik,Potato,Local,481.98,1632.65,1005.2
2025-06-28,Maharashtra,Solapur,Kolhapur,Maize,Yellow,2938.54,3470.0,3068.9
2025-01-05,Maharashtra,Kolhapur,Kolhapur,Wheat,Lokwan,2243.7,3069.59,2622.11
2025-11-08,Maharashtra,Nashik,Ahmednagar,Sugarcane,Local,446.33,1573.0,1108.99
2025-04-28,Maharashtra,Pune,Ahmednagar,Tomato,Hybrid,1824.73,2948.19,2089.18
2025-08-20,Maharashtra,Ahmednagar,Solapur,Chickpea,Kabuli,4649.75,5487.84,4779.73
2025-05-29,Maharashtra,Sangli,Nashik,Chickpea,Desi,3168.13,3951.51,3617.9
2025-11-10,Maharashtra,Sangli,Kolhapur,Sugarcane,Local,3985.28,4898.05,4298.34
2025-07-20,Maharashtra,Kolhapur,Jalgaon,Cotton,Long Staple,757.12,1660.05,1084.93
2025-12-15,Maharashtra,Jalgaon,Lasalgaon,Wheat,Sharbati,4055.0,5254.18,4504.47
2025-01-31,Maharashtra,Aurangabad,Nashik,Soybean,Bold,1402.82,2052.02,1875.77
2025-08-25,Maharashtra,Jalgaon,Kolhapur,Soybean,Yellow,4024.26,5047.67,4386.65
2025-06-04,Maharashtra,Satara,Sangli,Maize,Yellow,2525.43,3294.9,2929.96
2025-07-17,Maharashtra,Kolhapur,Sangli,Wheat,Lokwan,2558.24,3457.9,3254.19
2025-04-17,Maharashtra,Dhule,Lasalgaon,Sugarcane,Local,2659.29,4019.0,3333.58
2025-06-08,Maharashtra,Solapur,Sangli,Maize,White,2094.17,2983.88,2618.56
2025-06-18,Maharashtra,Kolhapur,Ahmednagar,Wheat,Lokwan,3003.25,3884.24,3200.14
2025-10-28,Maharashtra,Satara,Kolhapur,Onion,White,961.44,1507.37,1277.42
2025-09-15,Maharashtra,Dhule,Nashik,Potato,Jyoti,1715.42,3234.02,2345.27
2025-03-03,Maharashtra,Nashik,Sangli,Tomato,Local,3082.69,4179.56,3436.83
2025-05-29,Maharashtra,Sangli,Sangli,Chickpea,Desi,1957.42,2961.96,2630.64
2025-06-11,Maharashtra,Ahmednagar,Nashik,Potato,Local,1686.12,2771.52,2079.1
2025-03-27,Maharashtra,Jalgaon,Solapur,Sugarcane,Local,2163.44,2989.14,2780.5
2025-01-13,Maharashtra,Jalgaon,Lasalgaon,Chickpea,Kabuli,741.95,1485.93,863.18
2025-10-02,Maharashtra,Ahmednagar,Solapur,Rice,Non-Basmati,3394.83,3903.04,3755.33
2025-05-04,Maharashtra,Aurangabad,Solapur,Maize,White,100.0,666.71,300.0
2025-12-24,Maharashtra,Pune,Kolhapur,Rice,Basmati,1851.91,3352.82,2470.05
2025-04-14,Maharashtra,Sangli,Sangli,Onion,White,2946.47,3608.98,3412.25
2025-02-18,Maharashtra,Solapur,Pune,Rice,Basmati,2393.9,3175.79,2597.85
2025-01-03,Maharashtra,Kolhapur,Solapur,Soybean,Yellow,1305.63,2093.59,1937.1
2025-09-07,Maharashtra,Dhule,Jalgaon,Potato,Jyoti,3374.66,4455.07,3819.55
2025-09-10,Maharashtra,Solapur,Nashik,Soybean,Yellow,1508.48,1996.22,1673.29
2025-07-30,Maharashtra,Ahmednagar,Nashik,Sugarcane,Local,4143.34,4869.63,4521.65
2025-03-12,Maharashtra,Jalgaon,Nashik,Sugarcane,Local,1728.76,2618.37,2248.13
2025-09-28,Maharashtra,Dhule,Pune,Maize,Yellow,1835.04,2469.78,2205.65
2025-02-07,Maharashtra,Kolhapur,Pune,Chickpea,Kabuli,2751.26,4227.06,3373.74
2025-06-02,Maharashtra,Dhule,Ahmednagar,Cotton,Medium Staple,1773.47,2952.36,2127.69
2025-11-13,Maharashtra,Dhule,Lasalgaon,Tomato,Hybrid,2165.11,3411.2,2615.18
2025-08-03,Maharashtra,Aurangabad,Kolhapur,Onion,Red,2958.85,3370.71,3185.55
2025-01-10,Maharashtra,Dhule,Jalgaon,Soybean,Yellow,621.94,1316.3,1029.55
2025-04-10,Maharashtra,Nashik,Jalgaon,Onion,Red,3001.72,3825.22,3235.44
2025-12-23,Maharashtra,Solapur,Pune,Rice,Basmati,232.84,1344.25,467.95
2025-10-25,Maharashtra,Aurangabad,Lasalgaon,Soybean,Yellow,2216.46,3068.26,2484.4
2025-08-22,Maharashtra,Kolhapur,Ahmednagar,Tomato,Local,1945.63,2433.83,2072.15
2025-07-18,Maharashtra,Satara,Nashik,Sugarcane,Local,728.56,1680.47,926.54
2025-06-23,Maharashtra,Ahmednagar,Jalgaon,Cotton,Long Staple,4175.11,4738.08,4529.73
2025-08-05,Maharashtra,Ahmednagar,Pune,Maize,Yellow,2522.21,3506.24,2700.85
2025-02-09,Maharashtra,Solapur,Jalgaon,Potato,Local,1536.74,2596.52,1716.77
2025-07-05,Maharashtra,Aurangabad,Kolhapur,Soybean,Bold,1989.61,3544.49,2670.37
2025-10-07,Maharashtra,Satara,Sangli,Maize,Yellow,5127.91,5702.33,5484.17
2025-03-10,Maharashtra,Nashik,Ahmednagar,Rice,Basmati,963.31,1845.23,1305.55
2025-09-06,Maharashtra,Aurangabad,Sangli,Rice,Basmati,3028.9,3857.48,3289.54
2025-03-26,Maharashtra,Solapur,Sangli,Tomato,Hybrid,995.08,1658.48,1402.55
2025-06-17,Maharashtra,Jalgaon,Pune,Cotton,Long Staple,2621.13,3616.19,3078.77
2025-01-29,Maharashtra,Kolhapur,Pune,Wheat,Sharbati,1358.13,2326.27,1709.04
2025-02-06,Maharashtra,Satara,Pune,Tomato,Hybrid,1967.44,2666.9,2303.73
2025-01-20,Maharashtra,Sangli,Sangli,Wheat,Sharbati,2169.53,3042.33,2689.78
2025-05-26,Maharashtra,Pune,Nashik,Rice,Basmati,3414.21,4232.26,4084.07
2025-09-17,Maharashtra,Pune,Solapur,Tomato,Local,104.6,1596.75,731.29
2025-05-19,Maharashtra,Satara,Nashik,Onion,Red,4368.43,5282.49,4539.6
2025-09-12,Maharashtra,Jalgaon,Pune,Wheat,Sharbati,100.0,1007.56,300.0
2025-03-27,Maharashtra,Jalgaon,Jalgaon,Onion,Red,2788.96,3010.61,2893.18
2025-02-21,Maharashtra,Nashik,Solapur,Tomato,Hybrid,2092.59,3171.89,2572.45
2025-10-26,Maharashtra,Kolhapur,Jalgaon,Rice,Non-Basmati,1963.79,2586.9,2342.4
2025-05-22,Maharashtra,Kolhapur,Ahmednagar,Soybean,Bold,2148.86,3172.9,2543.53
2025-05-02,Maharashtra,Aurangabad,Solapur,Wheat,Lokwan,2673.38,3723.12,3126.19
2025-05-31,Maharashtra,Pune,Kolhapur,Potato,Jyoti,2508.46,3835.6,3054.06
2025-11-29,Maharashtra,Aurangabad,Nashik,Wheat,Sharbati,1746.89,2588.91,2284.56
2025-05-28,Maharashtra,Solapur,Sangli,Maize,Yellow,3217.23,3465.89,3343.92
2025-03-24,Maharashtra,Dhule,Kolhapur,Potato,Jyoti,1682.58,3055.77,2224.48
2025-05-29,Maharashtra,Satara,Lasalgaon,Potato,Local,2014.26,3439.05,2612.15
2025-06-19,Maharashtra,Kolhapur,Sangli,Onion,White,3748.44,4354.03,3889.34
2025-11-21,Maharashtra,Aurangabad,Sangli,Wheat,Lokwan,3630.23,4086.47,3924.0
2025-09-27,Maharashtra,Satara,Jalgaon,Wheat,Lokwan,3182.1,4255.71,3757.34
2025-08-16,Maharashtra,Jalgaon,Solapur,Soybean,Bold,874.11,1789.18,1269.97
2025-11-22,Maharashtra,Aurangabad,Pune,Onion,Red,2494.63,3768.94,3011.56
2025-01-05,Maharashtra,Aurangabad,Pune,Cotton,Medium Staple,2652.39,3727.46,3053.78
2025-06-01,Maharashtra,Jalgaon,Solapur,Sugarcane,Local,3934.2,4777.78,4621.13
2025-08-09,Maharashtra,Satara,Sangli,Rice,Non-Basmati,2789.71,4115.7,3451.43
2025-06-06,Maharashtra,Satara,Nashik,Maize,Yellow,1478.85,1956.13,1747.54
2025-09-15,Maharashtra,Jalgaon,Kolhapur,Soybean,Bold,1710.35,2213.45,2041.88
2025-01-06,Maharashtra,Aurangabad,Ahmednagar,Chickpea,Kabuli,100.0,718.89,300.0
2025-10-17,Maharashtra,Jalgaon,Jalgaon,Cotton,Medium Staple,2244.9,2569.31,2407.42
2025-07-23,Maharashtra,Ahmednagar,Lasalgaon,Chickpea,Kabuli,1714.43,2820.29,2056.88
2025-10-05,Maharashtra,Kolhapur,Kolhapur,Cotton,Long Staple,1305.48,2340.9,1870.39
2025-05-14,Maharashtra,Ahmednagar,Sangli,Soybean,Yellow,956.31,2134.05,1564.44
2025-11-19,Maharashtra,Solapur,Jalgaon,Onion,White,3712.82,4906.0,4344.5
2025-03-18,Maharashtra,Jalgaon,Sangli,Cotton,Medium Staple,191.26,1182.49,300.0
2025-12-12,Maharashtra,Aurangabad,Lasalgaon,Tomato,Local,404.07,1809.97,977.35
2025-04-26,Maharashtra,Dhule,Nashik,Soybean,Yellow,4962.45,6143.33,5364.03
2025-07-20,Maharashtra,Satara,Lasalgaon,Cotton,Long Staple,3457.2,4087.52,3680.9
2025-03-28,Maharashtra,Satara,Solapur,Cotton,Medium Staple,2467.82,3083.15,2867.07
2025-03-09,Maharashtra,Dhule,Lasalgaon,Maize,Yellow,1887.79,3067.84,2494.35
2025-04-11,Maharashtra,Pune,Lasalgaon,Rice,Non-Basmati,1437.24,2250.04,1797.79
2025-06-11,Maharashtra,Sangli,Sangli,Cotton,Medium Staple,274.0,1248.7,968.28
2025-11-09,Maharashtra,Kolhapur,Jalgaon,Onion,Red,2471.17,3119.33,2941.18
2025-03-12,Maharashtra,Ahmednagar,Sangli,Maize,Yellow,3065.76,3908.49,3459.61
2025-06-22,Maharashtra,Dhule,Pune,Cotton,Long Staple,1391.45,2289.08,1668.38
2025-06-18,Maharashtra,Ahmednagar,Lasalgaon,Chickpea,Desi,213.18,920.13,319.82
2025-04-13,Maharashtra,Solapur,Solapur,Soybean,Bold,2831.3,4016.76,3297.63
2025-08-16,Maharashtra,Aurangabad,Pune,Tomato,Local,2983.78,3903.53,3430.28
2025-05-13,Maharashtra,Aurangabad,Ahmednagar,Tomato,Local,3088.21,3855.61,3498.3
2025-03-01,Maharashtra,Satara,Lasalgaon,Onion,Red,1887.17,2840.76,2309.8
2025-05-25,Maharashtra,Satara,Sangli,Tomato,Local,100.0,1180.0,300.0
2025-07-30,Maharashtra,Pune,Kolhapur,Cotton,Medium Staple,739.7,1165.89,1029.82
2025-04-19,Maharashtra,Pune,Solapur,Tomato,Local,3612.88,4565.97,4043.04
2025-07-12,Maharashtra,Ahmednagar,Nashik,Rice,Non-Basmati,371.34,1242.72,879.31
2025-12-23,Maharashtra,Ahmednagar,Pune,Soybean,Bold,3114.05,3524.22,3339.94
2025-07-02,Maharashtra,Solapur,Sangli,Sugarcane,Local,619.62,1722.24,1274.51
2025-01-09,Maharashtra,Solapur,Nashik,Onion,Red,611.5,1766.71,1153.78
2025-05-12,Maharashtra,Solapur,Lasalgaon,Rice,Non-Basmati,4559.08,5213.59,4691.05
2025-03-15,Maharashtra,Aurangabad,Solapur,Wheat,Lokwan,4116.37,4858.78,4735.44
2025-04-06,Maharashtra,Aurangabad,Sangli,Maize,Yellow,2037.97,3259.18,2695.89
2025-05-09,Maharashtra,Ahmednagar,Sangli,Cotton,Long Staple,1342.25,2204.06,1918.45
2025-12-09,Maharashtra,Nashik,Solapur,Chickpea,Kabuli,3382.72,4111.64,3738.46
2025-08-10,Maharashtra,Jalgaon,Sangli,Chickpea,Kabuli,100.0,954.24,604.48
2025-05-08,Maharashtra,Pune,Kolhapur,Chickpea,Desi,3779.25,4740.72,3953.91
2025-12-13,Maharashtra,Ahmednagar,Sangli,Rice,Basmati,4502.64,5062.66,4924.6
2025-12-01,Maharashtra,Pune,Lasalgaon,Soybean,Yellow,2994.57,3575.2,3196.8
2025-01-07,Maharashtra,Satara,Pune,Chickpea,Kabuli,741.04,1520.5,1104.64
2025-08-13,Maharashtra,Satara,Nashik,Potato,Local,3673.07,4924.59,4329.52
2025-04-26,Maharashtra,Nashik,Ahmednagar,Rice,Basmati,2298.73,3606.46,2875.29
2025-04-13,Maharashtra,Solapur,Solapur,Rice,Basmati,1762.34,3013.73,2331.59
2025-08-14,Maharashtra,Aurangabad,Nashik,Wheat,Lokwan,1024.87,2039.28,1337.19
2025-02-22,Maharashtra,Sangli,Solapur,Sugarcane,Local,471.67,1386.14,1132.23
2025-01-03,Maharashtra,Satara,Ahmednagar,Soybean,Bold,3563.1,4713.45,3884.06
2025-11-14,Maharashtra,Sangli,Solapur,Wheat,Sharbati,2284.59,2839.9,2408.58
2025-02-01,Maharashtra,Ahmednagar,Sangli,Chickpea,Kabuli,1913.36,2504.93,2396.04
2025-09-15,Maharashtra,Ahmednagar,Kolhapur,Chickpea,Desi,2333.71,3285.77,2651.3
2025-03-21,Maharashtra,Ahmednagar,Ahmednagar,Soybean,Yellow,107.77,883.2,300.0
2025-05-04,Maharashtra,Satara,Kolhapur,Onion,White,1812.75,2674.32,2473.55
2025-12-03,Maharashtra,Solapur,Ahmednagar,Chickpea,Kabuli,2009.87,3360.11,2492.21
2025-11-05,Maharashtra,Solapur,Lasalgaon,Onion,Red,3629.87,4843.43,4294.18
2025-09-17,Maharashtra,Ahmednagar,Solapur,Cotton,Medium Staple,3043.36,3968.55,3493.14
2025-11-08,Maharashtra,Solapur,Ahmednagar,Maize,Yellow,904.58,1461.4,1042.9
2025-12-02,Maharashtra,Dhule,Nashik,Maize,White,1909.93,2295.77,2027.89
2025-07-29,Maharashtra,Ahmednagar,Pune,Cotton,Medium Staple,3115.2,4617.79,3755.54
2025-02-14,Maharashtra,Aurangabad,Nashik,Tomato,Hybrid,813.51,1598.47,936.74
2025-11-05,Maharashtra,Ahmednagar,Ahmednagar,Sugarcane,Local,4066.1,5089.29,4535.2
2025-11-25,Maharashtra,Satara,Lasalgaon,Chickpea,Kabuli,2172.58,3056.32,2451.36
2025-09-29,Maharashtra,Nashik,Kolhapur,Maize,Yellow,2630.86,3915.79,3143.46
2025-08-15,Maharashtra,Aurangabad,Pune,Cotton,Medium Staple,1698.89,2578.3,1969.73
2025-12-15,Maharashtra,Satara,Jalgaon,Rice,Non-Basmati,1830.91,2144.91,1953.24
2025-04-23,Maharashtra,Jalgaon,Sangli,Rice,Basmati,855.29,2051.63,1393.8
2025-01-30,Maharashtra,Ahmednagar,Jalgaon,Chickpea,Desi,4057.63,4896.07,4344.17
2025-10-03,Maharashtra,Pune,Jalgaon,Chickpea,Desi,2779.65,4083.2,3210.13
2025-12-28,Maharashtra,Ahmednagar,Nashik,Wheat,Sharbati,775.96,2027.26,1340.28
2025-08-02,Maharashtra,Ahmednagar,Nashik,Wheat,Sharbati,2824.96,3721.85,3346.65
2025-03-28,Maharashtra,Pune,Ahmednagar,Cotton,Medium Staple,3319.43,3836.89,3628.57
2025-10-19,Maharashtra,Solapur,Kolhapur,Wheat,Lokwan,3249.06,4283.58,3797.76
2025-01-22,Maharashtra,Dhule,Kolhapur,Potato,Local,2182.3,3481.2,2837.71
2025-01-21,Maharashtra,Kolhapur,Kolhapur,Wheat,Sharbati,2239.21,2947.01,2705.19
2025-06-25,Maharashtra,Aurangabad,Kolhapur,Potato,Local,860.16,2001.82,1382.27
2025-09-18,Maharashtra,Jalgaon,Solapur,Soybean,Bold,3478.43,4858.46,4097.98
2025-06-17,Maharashtra,Dhule,Solapur,Wheat,Lokwan,2693.86,3525.68,3300.04
2025-08-09,Maharashtra,Kolhapur,Pune,Potato,Jyoti,3375.72,4351.31,3686.69
2025-03-23,Maharashtra,Satara,Sangli,Sugarcane,Local,100.0,454.61,300.0
2025-03-20,Maharashtra,Ahmednagar,Solapur,Cotton,Long Staple,3530.75,3754.25,3647.89
2025-10-28,Maharashtra,Aurangabad,Kolhapur,Potato,Local,1838.06,2656.19,2530.09
2025-06-08,Maharashtra,Solapur,Ahmednagar,Soybean,Bold,3245.56,4098.36,3493.16
2025-05-23,Maharashtra,Dhule,Nashik,Tomato,Hybrid,698.2,1941.16,1062.47
2025-11-10,Maharashtra,Pune,Pune,Rice,Non-Basmati,4045.59,5392.9,4675.8
2025-02-14,Maharashtra,Satara,Solapur,Onion,Red,1471.01,2021.14,1717.61
2025-08-24,Maharashtra,Nashik,Solapur,Onion,White,3647.28,4039.5,3882.15
2025-06-19,Maharashtra,Kolhapur,Lasalgaon,Tomato,Local,1768.49,2847.68,2254.36
2025-08-13,Maharashtra,Solapur,Pune,Onion,White,4197.08,4822.94,4720.35
2025-10-21,Maharashtra,Nashik,Pune,Potato,Jyoti,2752.78,3591.33,2857.26
2025-11-03,Maharashtra,Sangli,Ahmednagar,Soybean,Yellow,4391.42,5056.18,4761.69
2025-10-07,Maharashtra,Sangli,Sangli,Sugarcane,Local,2022.51,2755.35,2415.98
2025-04-01,Maharashtra,Satara,Solapur,Sugarcane,Local,901.47,1539.76,1164.58
2025-05-27,Maharashtra,Dhule,Pune,Sugarcane,Local,2427.68,3566.19,2855.35
2025-10-08,Maharashtra,Solapur,Ahmednagar,Wheat,Sharbati,2147.38,2652.72,2340.13
2025-03-11,Maharashtra,Kolhapur,Sangli,Sugarcane,Local,1480.91,2102.65,1775.08
2025-02-18,Maharashtra,Solapur,Solapur,Wheat,Sharbati,3463.84,4524.57,3991.78
2025-01-17,Maharashtra,Pune,Jalgaon,Sugarcane,Local,252.01,1346.69,876.28
2025-05-29,Maharashtra,Dhule,Nashik,Potato,Jyoti,4340.26,5658.34,4793.88
2025-02-12,Maharashtra,Sangli,Lasalgaon,Sugarcane,Local,2133.07,2588.7,
2025-07-31,Maharashtra,Aurangabad,Sangli,Onion,White,358.25,1039.01,865.49
2025-07-23,Maharashtra,Solapur,Lasalgaon,Onion,White,2329.23,3500.57,2967.79
2025-07-24,Maharashtra,Pune,Nashik,Sugarcane,Local,2316.73,2966.93,2719.32
2025-12-04,Maharashtra,Kolhapur,Pune,Rice,Basmati,1919.24,2746.35,2315.45
2025-03-04,Maharashtra,Sangli,Solapur,Soybean,Yellow,1049.31,1993.92,1744.16
2025-01-24,Maharashtra,Jalgaon,Jalgaon,Potato,Local,3595.11,4881.67,4076.89
2025-02-02,Maharashtra,Kolhapur,Pune,Onion,White,2563.65,3509.22,3147.27
2025-07-28,Maharashtra,Jalgaon,Lasalgaon,Soybean,Yellow,1429.29,2637.08,1917.18
2025-09-30,Maharashtra,Aurangabad,Kolhapur,Onion,Red,2745.33,3836.76,2977.88
2025-06-25,Maharashtra,Aurangabad,Jalgaon,Rice,Non-Basmati,1293.56,2416.45,1564.01
2025-02-13,Maharashtra,Sangli,Pune,Cotton,Medium Staple,3174.82,4194.09,3674.25
2025-06-02,Maharashtra,Satara,Pune,Soybean,Bold,4642.46,5902.71,5016.1
2025-12-29,Maharashtra,Dhule,Sangli,Sugarcane,Local,3485.91,4453.27,3828.52
2025-12-21,Maharashtra,Aurangabad,Jalgaon,Rice,Basmati,1593.86,1910.12,1707.33
2025-07-07,Maharashtra,Satara,Ahmednagar,Onion,Red,714.69,2156.01,1345.31
2025-10-12,Maharashtra,Solapur,Sangli,Onion,Red,1987.93,3093.58,2618.62
2025-01-12,Maharashtra,Pune,Nashik,Sugarcane,Local,192.12,790.85,568.7
2025-12-22,Maharashtra,Satara,Sangli,Wheat,Lokwan,3077.5,4331.08,3597.94
2025-05-17,Maharashtra,Jalgaon,Sangli,Maize,White,3092.18,3898.4,3298.88
2025-03-27,Maharashtra,Dhule,Sangli,Chickpea,Desi,1913.6,3121.58,2315.88
2025-02-22,Maharashtra,Ahmednagar,Kolhapur,Maize,White,1788.62,2913.8,
2025-03-02,Maharashtra,Sangli,Jalgaon,Cotton,Long Staple,1873.35,2723.4,2367.32
2025-04-23,Maharashtra,Satara,Kolhapur,Maize,Yellow,3992.37,4679.21,4374.15
2025-10-31,Maharashtra,Kolhapur,Sangli,Wheat,Sharbati,1614.21,2700.33,2013.27
2025-04-18,Maharashtra,Pune,Ahmednagar,Chickpea,Kabuli,787.42,1623.5,1064.85
2025-12-01,Maharashtra,Satara,Jalgaon,Potato,Jyoti,1432.81,1717.77,1561.87
2025-10-30,Maharashtra,Pune,Nashik,Potato,Jyoti,3037.06,3932.59,3687.28
2025-03-08,Maharashtra,Dhule,Sangli,Onion,Red,1239.73,1568.16,1347.07
2025-11-16,Maharashtra,Kolhapur,Sangli,Tomato,Local,3669.51,4510.14,3938.3
2025-05-02,Maharashtra,Pune,Lasalgaon,Wheat,Sharbati,1889.6,2426.77,2258.16
2025-09-11,Maharashtra,Solapur,Sangli,Sugarcane,Local,100.0,613.9,347.74
2025-10-27,Maharashtra,Kolhapur,Nashik,Wheat,Lokwan,2967.27,3934.72,3398.42
2025-01-05,Maharashtra,Jalgaon,Ahmednagar,Chickpea,Kabuli,1797.41,2380.82,2174.37
2025-12-16,Maharashtra,Ahmednagar,Nashik,Onion,White,2692.58,3244.48,2945.87
2025-08-23,Maharashtra,Aurangabad,Pune,Cotton,Long Staple,1599.32,2577.57,1752.14
2025-12-01,Maharashtra,Aurangabad,Sangli,Sugarcane,Local,3794.6,4634.81,3977.12
2025-02-08,Maharashtra,Dhule,Solapur,Cotton,Long Staple,2643.0,3380.3,3034.79
2025-07-19,Maharashtra,Jalgaon,Pune,Chickpea,Desi,4492.1,5901.55,5099.67
2025-06-19,Maharashtra,Dhule,Nashik,Tomato,Hybrid,3192.27,3652.88,3352.65
2025-12-24,Maharashtra,Solapur,Kolhapur,Soybean,Yellow,1714.35,2791.94,2220.67
2025-12-14,Maharashtra,Solapur,Pune,Wheat,Sharbati,887.34,1857.39,1462.6
2025-01-21,Maharashtra,Kolhapur,Solapur,Chickpea,Desi,533.25,1501.03,799.31
2025-06-24,Maharashtra,Solapur,Lasalgaon,Rice,Basmati,1844.55,2742.76,2345.49
2025-03-15,Maharashtra,Aurangabad,Solapur,Sugarcane,Local,1880.19,2691.27,2392.18
2025-10-11,Maharashtra,Aurangabad,Kolhapur,Sugarcane,Local,3884.51,4995.34,4409.18
2025-05-29,Maharashtra,Kolhapur,Ahmednagar,Maize,White,1372.07,2702.83,2006.56
2025-04-23,Maharashtra,Jalgaon,Ahmednagar,Tomato,Local,3378.52,4246.73,3717.64
2025-10-11,Maharashtra,Jalgaon,Kolhapur,Wheat,Sharbati,2125.69,3044.93,2371.9
2025-03-27,Maharashtra,Jalgaon,Pune,Potato,Jyoti,4343.91,5207.83,4770.21
2025-04-12,Maharashtra,Aurangabad,Sangli,Chickpea,Kabuli,483.29,1357.17,620.82
2025-01-19,Maharashtra,Aurangabad,Lasalgaon,Soybean,Yellow,3822.11,4690.48,4122.46
2025-03-04,Maharashtra,Satara,Ahmednagar,Sugarcane,Local,1271.26,2158.19,1901.19
2025-04-26,Maharashtra,Nashik,Solapur,Chickpea,Kabuli,3150.64,4382.48,3569.88
2025-06-29,Maharashtra,Dhule,Sangli,Chickpea,Kabuli,4024.12,5155.58,4386.12
2025-02-07,Maharashtra,Satara,Solapur,Maize,White,1819.14,2949.68,2078.55
2025-10-29,Maharashtra,Kolhapur,Nashik,Maize,Yellow,934.26,1739.7,1184.49
2025-04-02,Maharashtra,Pune,Sangli,Wheat,Sharbati,826.3,1708.86,1068.27
2025-06-22,Maharashtra,Ahmednagar,Nashik,Chickpea,Desi,877.72,2266.12,1475.26
2025-07-24,Maharashtra,Satara,Kolhapur,Onion,Red,100.0,442.07,300.0
2025-01-09,Maharashtra,Ahmednagar,Lasalgaon,Soybean,Bold,1806.01,3056.66,2226.89
2025-01-09,Maharashtra,Sangli,Lasalgaon,Cotton,Medium Staple,3131.84,3596.67,3279.74
2025-01-21,Maharashtra,Solapur,Lasalgaon,Potato,Jyoti,2244.56,2940.82,2795.18
2025-01-24,Maharashtra,Sangli,Jalgaon,Onion,Red,1420.11,2336.43,2046.34
2025-04-05,Maharashtra,Dhule,Lasalgaon,Potato,Jyoti,777.02,2004.85,1435.76
2025-07-11,Maharashtra,Solapur,Nashik,Soybean,Bold,1337.6,1953.14,1814.86
2025-12-15,Maharashtra,Jalgaon,Nashik,Onion,White,2436.32,2941.06,2840.45
2025-10-23,Maharashtra,Ahmednagar,Ahmednagar,Tomato,Hybrid,3017.99,4101.8,3490.31
2025-06-29,Maharashtra,Kolhapur,Pune,Tomato,Hybrid,597.82,1168.3,705.59
2025-05-11,Maharashtra,Kolhapur,Pune,Sugarcane,Local,2195.6,3464.32,2688.85
2025-01-21,Maharashtra,Nashik,Kolhapur,Onion,Red,2292.29,3124.11,2818.08
2025-01-08,Maharashtra,Ahmednagar,Nashik,Soybean,Yellow,834.61,1692.39,1367.83
2025-07-20,Maharashtra,Aurangabad,Lasalgaon,Chickpea,Kabuli,2718.48,3318.36,3156.33
2025-01-14,Maharashtra,Nashik,Pune,Tomato,Hybrid,3100.12,4150.96,3620.15
2025-11-28,Maharashtra,Dhule,Sangli,Onion,Red,1332.61,2208.63,1815.91
