sample_date,state,district,soil_type,ph,organic_carbon_pct,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,moisture_pct
2025-12-24,Maharashtra,Pune,Alluvial,6.86,1.06,200.0,33.8,315.52,45.58
2024-06-16,Maharashtra,Kolhapur,Loamy,6.67,0.37,192.22,9.52,136.03,31.38
2024-11-26,Maharashtra,Nashik,Alluvial,5.62,0.77,141.43,27.0,256.21,20.09
2025-05-08,Maharashtra,Satara,Red,6.26,0.78,185.04,36.34,96.32,50.38
2024-05-22,Maharashtra,Ahmednagar,Loamy,6.97,0.43,268.26,27.1,50.0,24.56
2025-08-04,Maharashtra,Ahmednagar,Alluvial,6.63,0.99,203.02,26.78,153.21,41.25
2025-03-20,Maharashtra,Sangli,Red,6.69,0.58,80.0,17.28,198.34,36.42
2025-01-28,Maharashtra,Ahmednagar,Red,6.57,0.55,345.94,24.2,324.43,39.95
2025-05-26,Maharashtra,Solapur,Loamy,6.2,1.18,125.27,34.36,266.74,57.81
2025-11-16,Maharashtra,Ahmednagar,Black,,0.78,307.14,25.28,269.35,74.46
2025-09-12,Maharashtra,Kolhapur,Red,6.59,0.88,262.5,9.52,158.56,18.4
2025-12-15,Maharashtra,Ahmednagar,Red,6.8,0.99,429.39,17.44,207.0,49.81
2025-11-27,Maharashtra,Aurangabad,Black,7.08,0.49,339.76,34.09,167.01,36.13
2024-11-23,Maharashtra,Solapur,Loamy,6.67,0.96,219.63,25.25,137.5,50.57
2025-08-26,Maharashtra,Pune,Alluvial,6.08,0.52,203.83,23.19,200.63,49.49
2024-09-15,Maharashtra,Pune,Alluvial,5.82,0.51,380.22,16.46,267.45,54.92
2025-03-12,Maharashtra,Jalgaon,Red,8.5,0.58,141.93,33.89,202.74,41.42
2025-12-18,Maharashtra,Nashik,Black,6.01,0.49,275.27,38.62,227.65,27.33
2025-07-17,Maharashtra,Nashik,Red,6.44,0.86,249.51,34.63,329.49,49.13
2024-12-14,Maharashtra,Aurangabad,Loamy,7.16,0.72,232.54,36.43,209.92,39.42
2025-11-23,Maharashtra,Nashik,Red,7.05,0.53,288.28,18.41,126.6,35.19
2025-05-29,Maharashtra,Ahmednagar,Alluvial,7.16,0.82,275.16,17.0,316.35,32.29
2025-03-24,Maharashtra,Pune,Black,6.49,0.58,296.59,20.44,286.58,50.08
2025-02-02,Maharashtra,Ahmednagar,Loamy,6.97,0.57,271.12,22.39,292.87,57.24
2025-08-18,Maharashtra,Sangli,Red,6.84,0.66,293.41,36.31,322.58,23.66
2024-08-01,Maharashtra,Jalgaon,Alluvial,6.58,0.77,267.47,33.66,305.66,45.46
2025-06-29,Maharashtra,Pune,Red,6.97,0.75,207.25,27.38,262.87,33.53
2025-07-15,Maharashtra,Nashik,Alluvial,7.54,0.56,260.32,7.69,499.15,20.39
2024-10-15,Maharashtra,Satara,Black,6.78,0.86,202.85,5.12,131.5,39.77
2024-09-15,Maharashtra,Ahmednagar,Loamy,6.79,0.59,197.57,24.4,201.36,28.0
2024-09-14,Maharashtra,Kolhapur,Red,7.55,0.49,233.11,30.8,356.73,19.07
2025-01-22,Maharashtra,Satara,Loamy,7.47,0.28,250.45,21.2,274.26,28.62
2025-11-24,Maharashtra,Kolhapur,Black,7.91,0.9,262.82,41.15,335.79,25.67
2025-06-28,Maharashtra,Sangli,Alluvial,5.57,0.65,333.31,11.18,276.98,30.24
2024-09-21,Maharashtra,Nashik,Black,7.43,0.7,220.12,9.92,397.41,22.09
2024-11-08,Maharashtra,Ahmednagar,Black,7.22,0.91,275.75,15.36,159.25,33.26
2024-02-09,Maharashtra,Ahmednagar,Loamy,6.18,0.53,269.44,14.98,394.25,29.44
2024-07-28,Maharashtra,Kolhapur,Black,6.98,0.31,211.31,27.26,377.1,42.51
2024-09-28,Maharashtra,Ahmednagar,Red,7.54,0.67,265.9,17.78,138.97,45.12
2024-05-15,Maharashtra,Sangli,Alluvial,6.22,0.73,340.22,6.52,323.07,41.12
2025-08-21,Maharashtra,Solapur,Black,7.11,0.58,274.92,30.92,255.7,35.17
2024-02-29,Maharashtra,Solapur,Red,7.41,1.02,278.13,5.0,199.34,34.85
2025-05-24,Maharashtra,Kolhapur,Alluvial,6.05,0.1,203.57,11.29,71.14,27.96
2025-11-06,Maharashtra,Nashik,Loamy,6.7,0.93,417.51,5.77,158.92,28.24
2025-05-29,Maharashtra,Kolhapur,Alluvial,7.01,0.85,208.13,24.07,330.81,46.44
2024-01-15,Maharashtra,Dhule,Loamy,6.24,0.76,126.58,23.86,341.38,16.88
2025-09-05,Maharashtra,Ahmednagar,Alluvial,6.18,0.1,328.81,41.16,238.93,37.03
2024-09-11,Maharashtra,Ahmednagar,Black,6.71,0.97,250.81,31.14,341.7,34.12
2025-12-22,Maharashtra,Solapur,Loamy,7.36,0.39,235.76,36.42,354.53,45.19
2025-06-18,Maharashtra,Satara,Loamy,7.25,0.52,216.36,24.89,275.46,20.9
2024-08-22,Maharashtra,Kolhapur,Loamy,6.2,0.61,409.74,12.23,187.77,38.15
2024-05-10,Maharashtra,Nashik,Black,7.26,0.75,288.37,23.28,304.11,42.12
2025-10-31,Maharashtra,Solapur,Black,6.21,0.81,303.98,27.92,308.7,15.14
2025-11-15,Maharashtra,Kolhapur,Alluvial,5.67,0.87,273.01,29.04,327.39,25.11
2024-01-17,Maharashtra,Pune,Alluvial,6.54,0.85,281.6,17.28,346.54,36.9
2024-07-03,Maharashtra,Nashik,Black,7.59,0.71,371.89,26.89,123.78,44.17
2025-01-25,Maharashtra,Nashik,Black,7.26,0.75,239.93,12.67,209.01,40.19
2025-02-26,Maharashtra,Aurangabad,Loamy,6.8,0.38,143.44,11.57,70.14,44.73
2025-03-17,Maharashtra,Satara,Alluvial,6.51,0.46,329.44,10.84,334.7,25.05
2025-11-26,Maharashtra,Sangli,Alluvial,6.53,0.87,299.74,22.25,238.77,18.93
2025-10-16,Maharashtra,Nashik,Loamy,6.88,0.86,268.64,10.22,303.08,39.01
2025-07-09,Maharashtra,Aurangabad,Loamy,6.05,0.83,297.66,17.75,112.43,23.25
2024-01-12,Maharashtra,Ahmednagar,Loamy,6.56,0.52,230.34,31.03,400.1,27.62
2025-06-03,Maharashtra,Kolhapur,Red,6.65,0.88,261.66,11.71,140.57,49.19
2024-03-20,Maharashtra,Jalgaon,Red,5.85,0.36,249.46,16.96,337.46,40.27
2025-11-04,Maharashtra,Jalgaon,Black,6.21,0.92,212.68,22.72,271.8,31.18
2024-10-28,Maharashtra,Satara,Alluvial,7.09,0.58,355.13,24.47,241.06,29.62
2024-08-03,Maharashtra,Ahmednagar,Loamy,6.81,1.07,147.02,17.01,232.98,45.45
2024-09-04,Maharashtra,Nashik,Loamy,6.58,0.27,448.87,29.87,196.19,40.54
2025-06-24,Maharashtra,Ahmednagar,Alluvial,6.16,1.09,330.19,27.9,389.52,23.43
2024-09-28,Maharashtra,Aurangabad,Red,7.9,0.56,117.76,33.4,261.26,14.63
2024-05-12,Maharashtra,Pune,Alluvial,6.21,0.56,242.07,21.18,133.08,60.58
2024-01-05,Maharashtra,Sangli,Black,6.98,0.7,246.52,16.87,221.6,23.33
2025-06-25,Maharashtra,Dhule,Red,6.46,0.48,291.35,15.17,272.83,44.33
2025-09-20,Maharashtra,Sangli,Alluvial,6.83,0.63,180.85,25.07,349.78,56.13
2025-11-20,Maharashtra,Nashik,Alluvial,7.12,0.47,262.56,18.23,199.54,39.77
2024-05-20,Maharashtra,Ahmednagar,Black,5.84,0.47,250.31,16.31,206.22,30.79
2025-04-27,Maharashtra,Sangli,Alluvial,6.8,0.77,200.99,17.52,262.34,20.89
2024-10-31,Maharashtra,Kolhapur,Red,7.63,0.42,189.86,15.16,347.34,20.72
2024-12-10,Maharashtra,Sangli,Loamy,8.03,0.46,333.5,23.99,123.12,42.52
2025-07-15,Maharashtra,Aurangabad,Loamy,6.71,0.31,124.27,7.87,310.54,55.41
2024-09-26,Maharashtra,Sangli,Loamy,6.83,0.52,298.23,25.03,213.59,33.25
2024-04-17,Maharashtra,Kolhapur,Red,8.35,0.98,323.8,28.77,227.56,31.33
2025-07-11,Maharashtra,Dhule,Alluvial,7.59,0.44,242.52,16.19,460.16,46.37
2025-04-18,Maharashtra,Dhule,Alluvial,6.37,0.47,264.19,41.22,240.35,29.77
2024-03-22,Maharashtra,Kolhapur,Alluvial,6.37,0.7,353.08,22.18,335.47,41.29
2025-09-29,Maharashtra,Ahmednagar,Alluvial,7.47,0.56,203.61,6.39,331.89,38.5
2024-03-24,Maharashtra,Pune,Loamy,6.09,1.21,211.87,19.19,142.0,33.09
2024-10-16,Maharashtra,Nashik,Red,7.56,0.61,220.36,22.63,75.46,37.81
2024-03-11,Maharashtra,Satara,Black,7.03,0.73,353.23,26.49,342.1,59.16
2024-06-23,Maharashtra,Jalgaon,Red,7.16,0.89,363.38,19.43,151.65,45.25
2025-04-07,Maharashtra,Ahmednagar,Alluvial,6.62,0.88,148.33,11.88,93.58,51.11
2025-01-29,Maharashtra,Sangli,Alluvial,6.36,0.71,340.5,11.05,362.62,26.98
2024-03-31,Maharashtra,Jalgaon,Red,7.82,0.61,325.51,15.46,158.06,51.15
2025-04-13,Maharashtra,Jalgaon,Red,6.63,1.16,384.29,16.42,182.75,45.67
2025-03-09,Maharashtra,Kolhapur,Loamy,6.51,0.63,290.81,10.65,457.44,20.0
2024-09-05,Maharashtra,Solapur,Alluvial,6.74,0.54,256.46,14.67,94.03,44.48
2025-10-05,Maharashtra,Pune,Red,6.94,0.49,351.62,28.59,134.37,31.84
2025-11-11,Maharashtra,Pune,Alluvial,6.08,0.22,315.91,38.48,214.03,19.45
2025-07-25,Maharashtra,Solapur,Red,6.4,0.86,439.59,29.55,235.97,39.56
2024-08-28,Maharashtra,Nashik,Alluvial,6.37,0.1,336.7,35.06,170.63,44.47
2025-12-02,Maharashtra,Solapur,Red,7.39,0.65,272.28,31.74,144.13,39.82
2025-05-10,Maharashtra,Satara,Alluvial,6.18,0.6,166.07,30.33,411.0,36.69
2024-12-05,Maharashtra,Satara,Black,5.57,1.21,213.53,18.62,286.3,34.03
2025-04-15,Maharashtra,Kolhapur,Loamy,5.42,0.19,145.12,23.41,318.52,67.6
2025-04-07,Maharashtra,Sangli,Black,5.77,0.42,242.8,17.79,246.28,23.81
2024-10-01,Maharashtra,Jalgaon,Loamy,7.75,0.62,334.09,19.81,288.95,48.48
2024-01-15,Maharashtra,Pune,Loamy,6.81,0.6,259.71,22.68,353.29,38.19
2024-02-10,Maharashtra,Pune,Red,7.15,0.51,341.74,29.14,160.37,27.75
2024-07-26,Maharashtra,Solapur,Black,7.18,0.63,287.01,26.23,286.48,37.42
2024-02-29,Maharashtra,Solapur,Loamy,6.84,0.34,227.75,20.38,329.6,21.28
2024-12-30,Maharashtra,Solapur,Alluvial,6.75,0.74,267.01,22.56,414.48,30.85
2024-08-27,Maharashtra,Nashik,Red,7.53,0.1,297.77,26.33,454.79,37.44
2025-08-30,Maharashtra,Solapur,Red,6.9,0.64,271.14,28.67,266.99,19.39
2024-06-08,Maharashtra,Sangli,Alluvial,7.78,0.5,272.05,6.81,373.86,44.08
2025-01-31,Maharashtra,Jalgaon,Alluvial,7.23,0.9,198.48,11.23,50.0,26.43
2025-05-14,Maharashtra,Ahmednagar,Loamy,6.37,1.09,225.36,33.07,415.23,20.58
2024-07-27,Maharashtra,Ahmednagar,Alluvial,6.45,0.57,440.68,21.39,187.41,25.03
2024-05-12,Maharashtra,Sangli,Red,6.29,1.0,358.28,17.76,235.89,64.11
2025-01-15,Maharashtra,Aurangabad,Alluvial,7.65,0.57,142.09,19.37,304.11,14.26
2025-03-08,Maharashtra,Satara,Black,6.52,0.41,80.0,19.36,244.66,43.23
2025-08-31,Maharashtra,Ahmednagar,Red,6.24,1.09,266.1,27.58,279.65,28.98
2025-12-31,Maharashtra,Nashik,Alluvial,7.02,0.78,331.48,10.92,418.77,33.8
2025-01-23,Maharashtra,Aurangabad,Red,6.73,0.65,218.4,22.25,221.58,45.25
2025-08-05,Maharashtra,Dhule,Loamy,7.01,0.82,341.73,24.46,151.31,44.66
2025-03-07,Maharashtra,Nashik,Black,8.12,0.72,264.77,25.96,441.35,29.83
2024-09-30,Maharashtra,Pune,Loamy,7.44,0.63,246.96,24.23,312.68,21.71
2024-12-16,Maharashtra,Ahmednagar,Black,6.82,0.32,320.49,27.16,452.22,45.47
2024-05-13,Maharashtra,Satara,Alluvial,5.81,0.58,217.45,16.27,346.36,44.63
2024-03-06,Maharashtra,Solapur,Red,6.45,0.81,237.06,12.58,127.64,34.58
2025-09-30,Maharashtra,Solapur,Alluvial,7.3,0.62,313.61,46.57,324.54,43.3
2024-07-23,Maharashtra,Jalgaon,Loamy,5.98,0.88,257.49,18.99,161.61,32.65
2024-10-24,Maharashtra,Satara,Red,8.3,0.75,412.7,20.16,260.74,28.08
2024-04-26,Maharashtra,Pune,Alluvial,6.81,0.43,315.51,28.78,252.43,38.05
2024-09-23,Maharashtra,Kolhapur,Alluvial,6.83,0.32,310.31,37.96,98.23,44.23
2024-05-28,Maharashtra,Ahmednagar,Red,6.33,0.61,256.04,16.55,178.72,41.71
2024-07-12,Maharashtra,Jalgaon,Red,7.15,0.52,329.98,12.01,480.52,44.11
2025-11-10,Maharashtra,Satara,Loamy,5.99,0.73,234.19,9.58,283.84,28.87
2024-06-27,Maharashtra,Dhule,Black,8.32,0.47,282.59,37.93,242.44,56.98
2024-05-27,Maharashtra,Nashik,Black,7.72,0.5,186.7,11.62,441.29,33.89
2025-04-09,Maharashtra,Pune,Red,7.49,0.91,343.16,21.72,220.38,36.57
2025-07-22,Maharashtra,Satara,Black,5.83,0.69,283.25,12.23,250.86,22.18
2024-01-05,Maharashtra,Ahmednagar,Loamy,6.94,0.47,418.6,7.52,359.08,35.67
2025-06-09,Maharashtra,Nashik,Black,7.65,0.65,451.38,19.08,219.93,44.39
2024-10-06,Maharashtra,Satara,Red,7.22,0.99,,12.62,185.35,47.15
2025-05-13,Maharashtra,Sangli,Loamy,6.1,0.72,265.47,15.08,50.0,56.74
2025-03-11,Maharashtra,Jalgaon,Red,,0.8,184.31,42.06,166.35,44.24
2024-08-03,Maharashtra,Satara,Loamy,6.48,0.46,332.38,26.25,165.4,41.32
2025-11-17,Maharashtra,Sangli,Loamy,6.38,0.91,276.82,31.31,275.86,32.64
2025-05-29,Maharashtra,Nashik,Red,7.87,1.23,303.04,30.25,198.95,30.06
2024-05-16,Maharashtra,Nashik,Alluvial,5.46,0.45,398.38,20.99,475.8,49.64
2025-09-03,Maharashtra,Nashik,Red,7.26,0.35,194.05,17.6,154.24,49.41
2025-08-17,Maharashtra,Kolhapur,Loamy,5.9,0.69,186.06,24.49,400.06,25.08
2024-10-06,Maharashtra,Satara,Red,6.13,0.87,241.09,23.68,281.98,46.68
2024-05-11,Maharashtra,Sangli,Red,5.39,0.63,325.7,16.31,340.68,45.8
2025-01-27,Maharashtra,Solapur,Loamy,6.42,0.39,304.39,23.3,334.6,24.63
2025-04-25,Maharashtra,Dhule,Black,7.86,0.62,188.34,14.94,50.0,44.49
2025-05-27,Maharashtra,Dhule,Loamy,6.99,0.8,320.52,20.29,258.84,25.41
2025-09-19,Maharashtra,Sangli,Red,5.96,0.55,163.9,18.65,233.78,10.0
2025-02-22,Maharashtra,Solapur,Loamy,7.51,0.8,192.98,9.31,146.7,36.08
2024-07-20,Maharashtra,Pune,Loamy,7.66,0.94,250.76,5.0,305.96,41.09
2025-10-13,Maharashtra,Kolhapur,Black,6.87,0.71,215.73,12.61,431.65,36.62
2025-10-19,Maharashtra,Sangli,Alluvial,8.22,0.64,331.19,40.04,50.0,72.41
2025-04-06,Maharashtra,Ahmednagar,Red,7.38,0.86,282.91,18.9,206.55,42.55
2024-07-20,Maharashtra,Jalgaon,Red,7.28,0.44,401.24,29.76,135.42,39.77
2024-05-31,Maharashtra,Jalgaon,Black,6.24,0.41,240.23,5.0,267.18,43.16
2024-08-09,Maharashtra,Aurangabad,Loamy,7.24,0.58,250.22,11.92,227.44,32.7
2024-03-19,Maharashtra,Dhule,Alluvial,6.95,0.53,356.83,8.46,199.43,49.15
2024-07-18,Maharashtra,Nashik,Red,7.16,0.45,252.73,19.98,328.95,42.33
2024-04-08,Maharashtra,Ahmednagar,Alluvial,6.32,1.11,379.52,46.22,423.62,41.78
2024-07-31,Maharashtra,Pune,Alluvial,6.89,1.19,303.27,26.6,526.13,30.51
2024-05-22,Maharashtra,Solapur,Loamy,6.23,0.56,80.0,38.96,186.04,19.23
2025-12-02,Maharashtra,Pune,Loamy,5.3,0.67,354.21,19.46,77.91,31.98
2025-01-23,Maharashtra,Dhule,Loamy,7.5,0.6,333.02,35.65,315.92,41.39
2025-01-08,Maharashtra,Nashik,Red,5.75,0.93,336.11,42.73,421.05,32.66
2024-02-21,Maharashtra,Solapur,Alluvial,6.88,0.98,107.12,20.91,341.37,41.5
2025-09-15,Maharashtra,Sangli,Alluvial,7.03,0.21,206.96,16.61,420.63,35.21
2024-05-14,Maharashtra,Aurangabad,Red,7.03,0.77,212.9,8.82,237.45,43.17
2025-02-14,Maharashtra,Solapur,Black,6.6,0.32,192.71,18.91,199.04,26.28
2025-04-14,Maharashtra,Dhule,Loamy,6.99,1.09,399.35,22.82,271.54,40.31
2024-04-21,Maharashtra,Pune,Red,7.13,0.76,259.06,42.31,226.94,30.31
2025-06-08,Maharashtra,Jalgaon,Loamy,7.31,0.44,257.08,9.05,326.31,19.54
2024-02-13,Maharashtra,Pune,Alluvial,8.01,0.59,304.16,22.6,356.98,36.02
2025-01-31,Maharashtra,Pune,Red,6.96,0.58,305.54,5.0,364.81,56.44
2025-08-07,Maharashtra,Pune,Black,6.84,0.78,80.0,17.73,311.06,20.5
2024-09-17,Maharashtra,Aurangabad,Loamy,6.17,0.91,208.29,25.11,284.58,39.43
2025-06-28,Maharashtra,Dhule,Alluvial,7.11,0.36,146.98,27.13,339.44,47.57
2025-01-22,Maharashtra,Ahmednagar,Alluvial,7.27,1.11,292.02,27.89,63.7,65.6
2025-04-20,Maharashtra,Aurangabad,Black,6.67,1.05,236.89,25.97,281.06,32.08
2025-02-13,Maharashtra,Aurangabad,Black,7.18,0.43,261.23,27.8,265.25,30.42
2025-08-02,Maharashtra,Dhule,Loamy,6.6,0.67,93.72,22.46,281.31,24.0
2024-01-16,Maharashtra,Kolhapur,Alluvial,7.27,1.08,235.21,11.52,251.24,51.69
2025-10-23,Maharashtra,Aurangabad,Black,7.44,0.96,349.21,5.0,303.19,27.59
2024-04-11,Maharashtra,Solapur,Red,7.43,0.57,372.76,16.53,202.54,33.55
2024-07-04,Maharashtra,Kolhapur,Black,6.88,0.85,317.51,20.65,372.95,15.81
2024-01-25,Maharashtra,Dhule,Red,6.07,1.4,153.16,34.54,307.36,48.61
2024-03-12,Maharashtra,Satara,Alluvial,6.37,0.68,360.75,20.99,275.07,51.9
2025-08-15,Maharashtra,Satara,Loamy,7.22,0.49,317.92,20.03,190.25,48.15
2025-07-26,Maharashtra,Ahmednagar,Alluvial,8.5,0.69,250.62,25.86,341.53,18.74
2024-01-18,Maharashtra,Sangli,Alluvial,6.56,0.71,98.0,19.3,280.67,45.29
2025-07-23,Maharashtra,Aurangabad,Alluvial,7.12,0.52,336.29,30.11,184.45,17.93
2024-11-27,Maharashtra,Pune,Alluvial,6.41,0.76,212.63,41.79,254.33,38.7
2025-07-22,Maharashtra,Sangli,Loamy,6.12,0.34,287.69,43.91,322.91,40.46
2024-04-06,Maharashtra,Sangli,Black,6.33,0.48,265.47,22.97,315.16,41.72
2025-12-27,Maharashtra,Kolhapur,Loamy,5.34,0.84,383.07,25.37,308.7,44.42
2024-01-12,Maharashtra,Solapur,Loamy,7.75,0.21,249.97,37.79,269.25,37.9
2024-01-11,Maharashtra,Satara,Loamy,5.24,0.88,258.79,20.5,362.58,14.45
2024-06-11,Maharashtra,Jalgaon,Loamy,6.62,0.15,386.29,28.79,383.78,44.42
2024-10-09,Maharashtra,Solapur,Black,5.98,0.22,207.34,10.65,333.73,39.17
2025-12-29,Maharashtra,Satara,Alluvial,6.18,0.53,325.15,18.89,201.25,27.17
2024-08-28,Maharashtra,Jalgaon,Black,7.76,0.72,244.11,33.56,154.19,19.17
2024-02-14,Maharashtra,Aurangabad,Black,6.94,0.98,179.8,14.82,205.61,56.48
2025-08-15,Maharashtra,Nashik,Alluvial,6.12,0.66,260.09,20.72,455.37,52.78
2024-09-11,Maharashtra,Dhule,Black,6.39,0.59,315.34,6.26,288.17,46.47
2024-03-07,Maharashtra,Nashik,Loamy,6.26,0.79,368.3,42.06,472.64,29.88
2025-09-05,Maharashtra,Solapur,Loamy,6.77,0.43,377.98,34.63,247.98,10.0
2025-08-25,Maharashtra,Ahmednagar,Alluvial,6.92,0.68,236.42,23.88,234.12,47.18
2024-02-11,Maharashtra,Solapur,Alluvial,8.13,0.35,181.02,27.08,252.59,42.4
2025-01-18,Maharashtra,Kolhapur,Alluvial,5.46,0.67,234.5,25.96,250.78,33.5
2025-08-11,Maharashtra,Jalgaon,Loamy,6.78,0.62,165.48,35.84,182.63,51.5
2024-08-21,Maharashtra,Jalgaon,Alluvial,6.58,0.45,242.61,16.81,145.12,48.18
2025-12-14,Maharashtra,Aurangabad,Black,7.46,0.69,232.67,29.32,310.13,40.11
2025-04-29,Maharashtra,Nashik,Black,7.05,0.69,318.2,32.77,365.49,38.42
2024-02-08,Maharashtra,Aurangabad,Red,7.21,0.94,83.53,34.15,504.5,38.61
2024-01-11,Maharashtra,Nashik,Red,7.04,0.25,201.31,5.0,216.63,46.16
2025-09-15,Maharashtra,Jalgaon,Alluvial,6.15,0.63,201.96,16.01,224.73,27.71
2025-02-12,Maharashtra,Solapur,Red,7.65,0.46,354.97,11.81,182.88,43.11
2024-04-17,Maharashtra,Ahmednagar,Loamy,7.36,0.87,170.89,23.5,372.57,26.95
2024-04-03,Maharashtra,Jalgaon,Loamy,7.44,0.84,278.13,5.0,341.5,54.04
2024-03-24,Maharashtra,Sangli,Black,7.68,0.78,249.75,5.0,172.31,44.39
2024-02-27,Maharashtra,Satara,Black,7.09,0.47,343.44,43.7,169.78,29.74
2024-10-19,Maharashtra,Nashik,Red,7.84,0.87,307.67,28.18,355.25,38.97
2024-01-16,Maharashtra,Nashik,Red,7.06,0.27,269.7,23.21,298.32,27.75
2025-04-21,Maharashtra,Kolhapur,Loamy,6.65,0.22,215.63,25.64,335.84,56.05
2025-08-27,Maharashtra,Aurangabad,Black,6.8,0.33,111.81,23.46,171.72,57.47
2024-06-13,Maharashtra,Dhule,Red,6.78,0.64,279.77,31.97,72.23,46.35
2025-03-12,Maharashtra,Dhule,Loamy,6.44,0.82,302.44,15.68,172.5,56.68
2025-12-27,Maharashtra,Kolhapur,Black,7.94,0.1,134.01,23.87,328.78,39.82
2025-10-17,Maharashtra,Jalgaon,Loamy,7.01,0.98,161.3,24.27,471.11,47.16
2025-02-06,Maharashtra,Nashik,Loamy,6.87,0.68,280.19,11.53,217.05,52.7
2025-01-20,Maharashtra,Pune,Black,7.07,0.26,287.13,34.77,487.59,37.93
2024-05-17,Maharashtra,Ahmednagar,Loamy,8.5,0.68,180.75,17.54,342.98,38.85
2025-12-16,Maharashtra,Sangli,Red,6.01,0.92,214.07,32.17,120.7,49.2
2025-12-22,Maharashtra,Solapur,Loamy,6.21,0.8,113.08,23.15,281.4,45.76
2025-06-14,Maharashtra,Solapur,Red,5.83,0.92,370.18,38.34,346.4,28.93
2024-10-19,Maharashtra,Dhule,Alluvial,,0.31,156.01,11.59,50.0,11.76
2025-04-19,Maharashtra,Dhule,Alluvial,6.97,0.55,303.38,11.15,324.45,35.89
2025-04-06,Maharashtra,Kolhapur,Alluvial,6.47,0.42,257.2,12.94,377.27,12.84
2025-01-07,Maharashtra,Nashik,Loamy,6.42,1.08,363.17,23.33,299.89,26.11
2024-06-10,Maharashtra,Aurangabad,Alluvial,6.9,0.81,196.62,37.41,253.83,27.51
2025-10-03,Maharashtra,Solapur,Alluvial,6.45,1.36,264.9,37.93,242.71,31.18
2024-02-13,Maharashtra,Nashik,Loamy,7.02,0.53,124.13,5.0,236.87,47.85
2024-03-23,Maharashtra,Sangli,Black,7.58,0.47,104.92,24.5,142.4,50.45
2025-09-27,Maharashtra,Ahmednagar,Loamy,7.27,0.61,307.71,5.0,191.25,44.1
2025-06-22,Maharashtra,Ahmednagar,Red,7.42,0.99,117.2,29.95,218.34,45.59
2025-06-02,Maharashtra,Solapur,Loamy,7.56,0.56,241.74,33.18,271.35,45.87
2025-02-14,Maharashtra,Pune,Black,7.0,0.68,340.9,21.6,204.32,10.0
2024-12-06,Maharashtra,Kolhapur,Alluvial,6.69,0.67,319.73,22.84,173.09,38.12
2025-12-11,Maharashtra,Solapur,Loamy,6.26,0.66,206.83,22.74,335.98,16.44
2025-09-15,Maharashtra,Sangli,Alluvial,,0.49,,14.16,297.06,44.11
2024-03-29,Maharashtra,Pune,Red,6.43,0.62,300.76,26.32,206.08,12.88
2025-10-01,Maharashtra,Satara,Black,7.31,0.6,367.38,19.69,310.63,35.83
2024-08-17,Maharashtra,Jalgaon,Alluvial,7.04,0.65,207.02,31.3,214.68,44.57
2024-01-18,Maharashtra,Dhule,Alluvial,7.29,0.89,195.73,20.86,266.31,24.59
2025-11-03,Maharashtra,Dhule,Alluvial,5.99,1.09,218.01,13.39,357.5,49.54
2024-10-07,Maharashtra,Pune,Alluvial,7.8,0.44,305.73,6.64,199.63,44.08
2025-02-25,Maharashtra,Solapur,Loamy,6.5,0.55,358.28,5.0,142.76,42.57
2025-11-08,Maharashtra,Dhule,Black,6.03,0.44,160.83,35.13,245.49,46.38
2025-12-02,Maharashtra,Nashik,Black,6.49,0.7,140.14,17.42,123.65,33.69
2024-12-03,Maharashtra,Dhule,Alluvial,8.5,0.52,447.2,25.39,232.26,39.82
2024-09-22,Maharashtra,Ahmednagar,Black,6.53,0.71,245.81,39.83,231.94,38.12
2024-12-20,Maharashtra,Dhule,Alluvial,6.57,0.93,280.23,16.37,50.0,37.85
2024-12-25,Maharashtra,Satara,Red,6.67,0.1,204.65,15.73,313.06,29.94
2024-08-04,Maharashtra,Kolhapur,Red,6.7,0.77,299.2,20.68,241.73,23.09
2024-11-16,Maharashtra,Pune,Red,6.25,0.53,336.8,22.29,378.19,33.96
2025-12-19,Maharashtra,Nashik,Black,6.9,0.77,283.98,40.88,281.55,33.3
2025-10-26,Maharashtra,Satara,Alluvial,7.55,0.43,399.27,37.66,333.56,29.16
2025-11-23,Maharashtra,Ahmednagar,Loamy,7.02,0.95,233.86,28.21,379.0,48.22
2024-07-30,Maharashtra,Solapur,Loamy,6.02,0.88,238.97,36.49,246.83,23.93
2024-07-21,Maharashtra,Jalgaon,Red,6.56,0.79,278.51,20.22,259.92,35.94
2025-12-17,Maharashtra,Ahmednagar,Red,6.41,0.85,297.2,24.99,102.65,52.0
2024-06-01,Maharashtra,Pune,Black,6.84,0.46,278.24,18.98,383.95,48.91
2025-11-12,Maharashtra,Pune,Loamy,7.73,0.5,157.25,9.1,245.43,52.6
2025-03-04,Maharashtra,Pune,Black,6.7,0.84,285.0,34.04,159.43,30.91
2024-10-13,Maharashtra,Satara,Red,6.74,0.46,230.07,27.32,333.97,47.41
2024-11-16,Maharashtra,Pune,Alluvial,8.04,1.01,213.52,22.18,50.0,25.24
2025-03-11,Maharashtra,Kolhapur,Alluvial,7.41,0.57,262.6,21.98,217.07,34.69
2025-08-14,Maharashtra,Kolhapur,Alluvial,7.2,0.78,183.08,6.94,350.83,35.82
2025-05-10,Maharashtra,Kolhapur,Red,8.17,1.17,169.17,12.23,216.23,31.09
2025-08-26,Maharashtra,Pune,Black,7.14,0.47,80.0,25.36,188.21,33.66
